Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	
Comments:	
Date:	11/11/18 8:13 PM
Duration:	01:03:54'08
Activities:	Other
Max HR:	125
Average HR:	88
Calories:	370
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1541985285137	2018-11-11 20:14:45.137	00:01:55	97	OK
1541985285627	2018-11-11 20:14:45.627	00:01:56	97	OK
1541985286124	2018-11-11 20:14:46.124	00:01:57	98	OK
1541985286861	2018-11-11 20:14:46.861	00:01:58	99	OK
1541985287353	2018-11-11 20:14:47.353	00:01:58	100	OK
1541985287846	2018-11-11 20:14:47.846	00:01:59	101	OK
1541985288586	2018-11-11 20:14:48.586	00:02:00	100	OK
1541985289079	2018-11-11 20:14:49.079	00:02:00	99	OK
1541985290063	2018-11-11 20:14:50.063	00:02:01	99	OK
1541985290307	2018-11-11 20:14:50.307	00:02:02	98	OK
1541985291049	2018-11-11 20:14:51.049	00:02:02	99	OK
1541985291539	2018-11-11 20:14:51.539	00:02:03	99	OK
1541985292031	2018-11-11 20:14:52.031	00:02:04	100	OK
1541985292771	2018-11-11 20:14:52.771	00:02:04	101	OK
1541985293260	2018-11-11 20:14:53.260	00:02:05	102	OK
1541985293754	2018-11-11 20:14:53.754	00:02:05	103	OK
1541985294243	2018-11-11 20:14:54.243	00:02:06	103	OK
1541985294989	2018-11-11 20:14:54.989	00:02:07	103	OK
1541985295480	2018-11-11 20:14:55.480	00:02:07	102	OK
1541985296218	2018-11-11 20:14:56.218	00:02:08	102	OK
1541985296705	2018-11-11 20:14:56.705	00:02:08	102	OK
1541985297448	2018-11-11 20:14:57.448	00:02:09	103	OK
1541985297938	2018-11-11 20:14:57.938	00:02:09	103	OK
1541985298680	2018-11-11 20:14:58.680	00:02:10	103	OK
1541985299420	2018-11-11 20:14:59.420	00:02:10	103	OK
1541985300184	2018-11-11 20:15:00.184	00:02:11	100	OK
1541985300899	2018-11-11 20:15:00.899	00:02:12	98	OK
