Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	
Comments:	
Date:	7/1/20 5:31 AM
Duration:	00:26:17'67
Activities:	Other
Max HR:	104
Average HR:	79
Calories:	93
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1593596129495	2020-07-01 05:35:29.495	00:04:22	75	OK
1593596130233	2020-07-01 05:35:30.233	00:04:22	74	OK
1593596130973	2020-07-01 05:35:30.973	00:04:23	74	OK
1593596131958	2020-07-01 05:35:31.958	00:04:24	75	OK
1593596132699	2020-07-01 05:35:32.699	00:04:25	75	OK
1593596133428	2020-07-01 05:35:33.428	00:04:26	75	OK
1593596134174	2020-07-01 05:35:34.174	00:04:27	75	OK
1593596134913	2020-07-01 05:35:34.913	00:04:28	75	OK
1593596135648	2020-07-01 05:35:35.648	00:04:28	75	OK
1593596136633	2020-07-01 05:35:36.633	00:04:29	75	OK
1593596137373	2020-07-01 05:35:37.373	00:04:30	75	OK
1593596138111	2020-07-01 05:35:38.111	00:04:31	75	OK
1593596138844	2020-07-01 05:35:38.844	00:04:32	75	OK
1593596139830	2020-07-01 05:35:39.830	00:04:33	75	OK
1593596140570	2020-07-01 05:35:40.570	00:04:34	76	OK
1593596141318	2020-07-01 05:35:41.318	00:04:35	76	OK
1593596142054	2020-07-01 05:35:42.054	00:04:35	75	OK
1593596143038	2020-07-01 05:35:43.038	00:04:36	75	OK
1593596143779	2020-07-01 05:35:43.779	00:04:37	75	OK
1593596144517	2020-07-01 05:35:44.517	00:04:38	75	OK
1593596145256	2020-07-01 05:35:45.256	00:04:39	75	OK
1593596145994	2020-07-01 05:35:45.994	00:04:40	75	OK
1593596146981	2020-07-01 05:35:46.981	00:04:41	75	OK
1593596147722	2020-07-01 05:35:47.722	00:04:41	75	OK
1593596148457	2020-07-01 05:35:48.457	00:04:42	76	OK
1593596149200	2020-07-01 05:35:49.200	00:04:43	76	OK
1593596149935	2020-07-01 05:35:49.935	00:04:44	76	OK
1593596150675	2020-07-01 05:35:50.675	00:04:45	77	OK
1593596151404	2020-07-01 05:35:51.404	00:04:45	76	OK
1593596152397	2020-07-01 05:35:52.397	00:04:46	76	OK
1593596153136	2020-07-01 05:35:53.136	00:04:47	77	OK
